,CustomerID,InvoiceNo,Basket Price
8208,14457,542925,113.64
8209,14459,559311,1837.92
8210,14460,542992,30.0
8211,14460,557612,246.54
8212,14460,563923,157.79999999999998
8214,14461,547497,776.23
8215,14461,556784,969.99
8216,14461,560093,356.84
8217,14462,540020,109.3
8218,14462,543235,301.42
8219,14462,543240,15.8
8220,14462,546866,218.54000000000002
8221,14462,546872,16.0
8222,14462,552703,242.59
8223,14462,555745,184.52
8224,14462,560256,140.76
8225,14462,562951,252.62
8226,14462,567156,168.05
8227,14462,569538,297.92
8232,14463,553701,115.92
8233,14463,557681,193.5
8234,14463,565380,220.2
8235,14465,543593,597.3
8236,14465,549257,186.46
8237,14465,549262,254.68
8238,14466,536744,379.75
8239,14466,543177,323.5
8240,14466,545630,332.4
8241,14466,555575,310.05
8242,14466,563364,234.75
8243,14466,568515,205.20000000000002
8244,14466,575642,486.75
8245,14467,542692,131.7
8246,14467,572490,180.27
8247,14467,576520,170.15
8248,14467,578009,114.14
8249,14470,544998,297.64
8250,14470,579067,163.55
8251,14472,539470,246.38
8252,14472,540511,299.89
8253,14472,545054,397.92
8254,14472,547850,311.57
8255,14472,555539,201.45
8256,14472,559537,115.44999999999999
8257,14472,561876,149.02
8258,14472,564715,130.99
8259,14473,545418,85.0
8260,14473,568342,149.34000000000003
8261,14474,572465,537.71
8263,14475,543391,294.95
8264,14475,555640,211.14000000000001
8265,14475,568801,303.68
8269,14476,547874,193.0
8270,14477,544079,165.0
8271,14477,556055,356.21000000000004
8272,14477,572048,441.2
8273,14477,577440,345.4
8275,14479,538032,174.4
8276,14479,548401,141.85
8277,14480,579250,279.05
8278,14481,545018,302.86
8279,14481,558295,333.65
8280,14482,550169,238.1
8281,14482,565202,227.85000000000002
8282,14482,572743,613.98
8283,14482,574664,328.9
8284,14482,575368,225.18
8285,14482,577735,388.8
8286,14483,545470,137.1
8288,14484,572079,321.92
8289,14485,573870,162.8
8290,14487,537385,125.10000000000001
8291,14487,566272,399.37
8292,14487,567164,279.84999999999997
8293,14487,567169,12.29
8294,14487,573348,196.67999999999998
8295,14487,575956,152.19
8297,14488,569241,1048.33
8299,14489,553374,463.38
8300,14491,536672,127.2
8301,14491,557248,213.73
8302,14493,559342,611.22
8303,14493,572335,382.85
8304,14493,575334,471.87
8305,14493,578120,381.2
8306,14493,580360,515.7
8309,14494,576097,139.56
8310,14495,562920,40.599999999999994
8311,14495,572053,83.2
8312,14496,536570,304.34000000000003
8313,14496,542778,234.47
8314,14497,543161,457.47
8316,14498,538576,166.22
8317,14498,555701,147.02
8318,14498,559893,608.46
8319,14498,563350,360.09
8320,14498,573248,675.53
8321,14499,545685,122.87
8322,14499,561712,244.94
8323,14499,575972,440.63
8324,14500,555415,284.85
8325,14500,563891,51.0
8326,14500,566455,21.0
8327,14501,541881,66.93
8328,14501,556191,131.78
8330,14502,542618,143.37
8331,14502,544467,293.33
8332,14502,546423,220.47
8333,14502,550515,214.97
8335,14502,550610,89.55
8336,14502,559902,103.28
8337,14502,569229,445.79
8338,14502,574716,89.08
8339,14502,574722,378.76
8340,14502,577483,334.13
8344,14503,556685,597.07
8345,14503,569140,687.38
8346,14503,577472,1051.84
8347,14503,579403,436.1
8348,14503,580309,433.12
8349,14503,580911,337.75
8350,14504,545697,147.23
8351,14504,547800,134.56
8352,14504,549573,260.92
8353,14504,572315,130.55
8354,14505,538518,1038.6
8355,14505,540364,304.36
8356,14505,546774,560.74
8357,14505,552624,647.76
8358,14505,553859,595.7
8359,14505,564061,1062.88
8360,14505,573904,906.65
8361,14505,578068,688.54
8365,14506,537202,257.0
8366,14506,545302,297.16
8367,14506,558634,264.8
8368,14506,569524,665.72
8369,14506,578016,475.97
8370,14507,546017,324.36
8371,14507,546019,39.49
8372,14507,552298,236.46
8373,14507,564846,309.38
8374,14507,573368,205.59
8375,14507,576691,237.60000000000002
8377,14508,566240,137.56
8378,14508,577128,130.49
8379,14511,561732,138.16
8380,14511,566038,191.73000000000002
8381,14511,569560,271.03999999999996
8382,14511,574719,365.15999999999997
8383,14511,579254,301.32
8385,14512,550992,126.32
8386,14512,555538,148.95999999999998
8387,14513,544826,1.65
8388,14513,553484,298.6
8389,14513,564898,138.24
8391,14514,540980,255.25
8392,14514,554116,147.86
8393,14514,570244,587.09
8394,14515,551954,425.4
8395,14515,555234,340.25
8396,14515,569472,558.22
8397,14515,576948,533.69
8398,14515,576958,13.049999999999999
8399,14515,577880,206.28
8400,14517,560827,252.45
8401,14517,574711,78.0
8402,14518,569862,174.37
8403,14520,544606,165.0
8404,14520,581222,105.60000000000001
8405,14522,554674,278.63
8406,14522,566062,482.07
8407,14522,568789,70.8
8408,14522,576562,143.04
8409,14523,564161,241.09
8410,14524,538714,275.45
8411,14524,545523,194.6
8412,14524,550319,133.61
8413,14524,550322,150.07
8414,14524,556780,275.14
8415,14524,568874,191.11
8416,14524,568878,411.55
8417,14524,568880,100.4
8418,14524,575061,111.9
8419,14525,538683,459.0
8420,14525,541288,264.65
8421,14525,548544,293.45
8422,14525,550452,169.47
8423,14525,555835,712.47
8424,14525,563094,642.43
8425,14525,564961,214.24
8426,14525,573116,408.19
8427,14525,577480,986.17
8432,14527,537159,292.95
8433,14527,538012,222.73000000000002
8434,14527,539002,269.31
8435,14527,539588,138.85
8436,14527,540169,229.75
8437,14527,540640,167.6
8438,14527,541565,172.15
8439,14527,542065,90.9
8440,14527,542673,101.8
8441,14527,543454,130.6
8442,14527,544042,91.2
8443,14527,544043,12.75
8444,14527,544892,77.95
8445,14527,545155,122.0
8446,14527,546104,98.7
8447,14527,546634,78.03999999999999
8448,14527,547654,73.77
8449,14527,548461,142.01
8450,14527,549287,40.41
8451,14527,550292,58.85
8452,14527,550764,103.15
8453,14527,551262,117.66
8454,14527,552410,118.49
8455,14527,553142,90.84
8456,14527,553663,159.65
8457,14527,554424,138.87
8458,14527,556023,192.28
8459,14527,556903,144.26
8460,14527,557748,86.65
8461,14527,558458,125.95
8462,14527,559302,117.8
8463,14527,559991,139.95
8464,14527,560839,121.54
8465,14527,561463,260.56
8466,14527,561630,23.5
8467,14527,562201,166.72
8468,14527,562840,150.74
8469,14527,563255,106.34
8470,14527,564304,130.03
8471,14527,565312,145.02
8472,14527,566329,207.57
8473,14527,567622,186.26
8474,14527,568875,160.7
8475,14527,569828,167.46
8476,14527,571041,131.48
8477,14527,572045,181.95000000000002
8478,14527,572660,232.71
8479,14527,573572,272.67
8480,14527,574871,148.82
8481,14527,575855,198.29
8482,14527,576704,165.92
8483,14527,578231,286.8
8484,14527,578923,253.13
8485,14527,580043,270.61
8486,14527,581114,361.34
8518,14528,574084,364.21999999999997
8519,14529,563922,135.24
8520,14529,568066,202.9
8521,14529,570455,240.47
8522,14530,544106,662.86
8523,14530,547273,420.25
8524,14530,555865,413.93
8525,14530,562173,460.43
8526,14530,565850,524.85
8527,14530,576121,379.79
8528,14532,539837,222.6
8529,14532,542596,182.8
8530,14532,545037,386.90000000000003
8531,14532,550326,140.55
8532,14533,539764,433.5
8533,14533,563821,301.48
8534,14533,566293,408.38
8535,14533,569214,242.8
8536,14533,569864,250.4
8537,14533,570489,23.4
8538,14533,576510,152.66000000000003
8541,14534,542085,341.02
8542,14534,543292,283.9
8543,14534,544059,120.16
8544,14534,546079,188.25
8545,14534,546636,124.25
8546,14534,549148,187.7
8547,14534,552658,221.15
8548,14534,554392,201.75
8549,14534,555633,136.92000000000002
8550,14534,557892,398.49
8551,14534,559513,232.82
8552,14534,561512,204.16
8553,14534,563137,152.4
8554,14534,565565,124.14
8555,14534,569651,521.15
8556,14534,576658,274.91
8557,14534,577859,238.41
8558,14534,581113,130.82
8566,14535,548987,852.87
8567,14535,562377,799.94
8568,14535,570458,1178.93
8570,14536,547795,170.95
8571,14537,570906,355.56
8572,14538,547942,106.5
8573,14538,569734,281.75
8574,14539,572838,72.13
8575,14539,578349,465.35
8576,14540,543129,195.9
8577,14540,568163,442.03
8578,14540,579544,314.73
8579,14541,541974,163.04
8580,14541,542401,307.91
8581,14541,544944,292.40000000000003
8582,14541,545029,69.0
8583,14541,549665,134.8
8584,14541,552529,38.3
8585,14541,557974,301.9
8586,14541,570707,146.0
8587,14542,555732,103.25
8588,14543,538216,165.15
8589,14543,542025,303.8
8590,14543,544178,383.8
8591,14543,546749,319.4
8592,14543,546750,15.0
8593,14543,548509,296.2
8594,14543,548568,252.61
8595,14543,552451,348.29
8596,14543,555389,218.75
8597,14543,556417,19.8
8598,14543,557617,308.25
8599,14543,562441,143.70000000000002
8600,14543,564149,277.1
8601,14543,568398,36.650000000000006
8602,14543,575322,312.78000000000003
8603,14543,575869,15.8
8609,14544,538625,1101.77
8610,14544,576599,902.53
8611,14546,548984,542.89
8612,14546,554079,304.44
8613,14546,568060,709.52
8614,14546,573338,476.0
8615,14546,580501,495.83
8620,14547,571286,471.05
8621,14547,574720,453.1
8622,14547,575959,1108.78
8623,14547,577539,507.68
8624,14547,578121,400.4
8625,14547,578947,533.44
8626,14547,580643,326.05
8627,14547,580777,153.45000000000002
8629,14548,542141,326.4
8630,14548,559790,326.4
8631,14549,542895,289.24
8632,14550,572846,340.79
8633,14550,579401,416.58000000000004
8634,14551,553907,125.43
8635,14551,577739,60.8
8636,14552,559653,164.22
8637,14553,540095,201.94
8638,14553,551944,110.38
8639,14553,574693,211.07
8640,14553,574705,194.4
8641,14553,577520,141.48
8642,14554,571667,334.93
8643,14554,576779,1134.6
8644,14554,578091,82.91
8645,14554,579510,727.0500000000001
8646,14555,543641,186.34
8647,14555,571108,126.2
8650,14560,539326,399.66999999999996
8651,14560,542351,152.25
8652,14560,543183,46.7
8653,14560,543601,62.6
8654,14560,545326,34.75
8655,14560,545989,301.4
8656,14560,547039,96.6
8657,14560,547671,62.379999999999995
8658,14560,554965,67.15
8659,14560,558624,17.0
8660,14560,561592,73.8
8661,14560,564040,57.199999999999996
8662,14560,564041,34.0
8663,14560,565387,50.4
8664,14560,565680,100.8
8665,14560,570101,264.62
8667,14560,572999,95.23
8668,14560,575072,60.599999999999994
8669,14560,575711,65.28
8670,14560,578113,92.4
8671,14560,580315,40.8
8674,14561,556054,222.07
8675,14561,558563,344.92
8676,14561,568164,513.77
8677,14562,543468,262.85
8678,14562,544808,160.6
8679,14562,550994,455.9
8680,14562,556279,215.39000000000001
8681,14562,559981,387.24
8682,14562,562449,245.32
8683,14562,566073,354.53000000000003
8684,14562,566729,177.44
8685,14562,567160,147.0
8686,14562,567944,353.7
8687,14562,571284,405.02
8688,14562,572195,211.78
8689,14562,573898,193.38
8690,14562,575517,301.62
8691,14562,576605,215.84
8692,14562,579175,319.54
8693,14562,580765,58.65
8694,14562,580776,262.12
8699,14565,538630,1167.41
8700,14565,553679,699.64
8701,14565,563714,667.92
8702,14565,565457,538.8000000000001
8705,14566,563900,1432.0
8706,14567,562002,800.76
8707,14567,571142,723.7
8709,14569,581416,227.39
8710,14570,545595,167.91
8711,14570,545597,50.15
8712,14572,541604,331.03
8713,14572,546778,625.85
8714,14572,548372,103.7
8715,14572,560224,400.76
8716,14572,563917,587.7
8717,14572,573380,606.25
8718,14572,580961,135.05
8722,14573,536846,402.0
8723,14573,545036,168.6
8724,14573,545477,134.5
8725,14573,547877,165.82999999999998
8726,14573,552803,278.31
8727,14573,554163,166.36
8729,14573,556329,157.76
8730,14573,556521,116.75999999999999
8735,14576,536834,35.400000000000006
8736,14577,538378,346.90000000000003
8737,14577,550838,121.11
8738,14577,558420,178.63
8739,14577,578934,213.07
8740,14578,580996,168.63
8741,14581,578247,138.6
8742,14582,573342,114.11
8743,14583,553657,135.98
8744,14583,555841,139.63
8745,14583,558194,162.82
8746,14583,560385,303.29
8747,14583,580469,245.24
8748,14584,554697,220.38
8749,14584,554837,190.62
8750,14584,556280,344.81
8751,14584,557952,213.45
8753,14585,572088,157.05
8754,14586,545910,134.16
8757,14587,540953,208.05
8758,14587,542881,150.2
8759,14587,543458,152.87
8760,14587,546392,201.57
8761,14587,547786,173.26
8762,14587,549120,178.4
8763,14587,552655,192.23
8764,14587,556063,193.2
8765,14587,577691,127.61
8767,14589,536884,39.75
8768,14591,552652,204.02
8769,14591,578516,578.24
8770,14591,578519,334.37
8771,14591,578520,203.58
8772,14592,569943,262.71
8773,14592,571241,133.94
8774,14592,574573,161.29
8775,14593,554603,219.76999999999998
8776,14593,554617,119.82
8777,14593,577297,277.56
8778,14594,536538,255.0
8779,14594,580287,108.33
8780,14595,542606,163.8
8781,14595,566868,136.23
8782,14595,570216,141.75
8783,14595,571243,1091.29
8784,14595,576601,81.54
8785,14595,577491,125.99000000000001
8786,14597,555232,165.1
8787,14597,579145,701.14
8788,14598,572867,221.97
8789,14600,543285,393.33000000000004
8790,14601,579269,213.96
8791,14603,546169,660.0
8792,14606,536591,186.27
8793,14606,537209,192.68
8794,14606,537765,213.78
8795,14606,538839,274.29
8796,14606,538846,11.0
8797,14606,539246,104.48
8798,14606,539610,100.93
8799,14606,539831,95.88
8800,14606,540014,334.63
8801,14606,540526,224.38
8802,14606,540954,174.15
8803,14606,541289,208.32
8804,14606,541595,99.81
8805,14606,541859,263.23
8806,14606,542217,143.35
8808,14606,542862,138.6
8809,14606,543115,119.5
8810,14606,543281,92.32000000000001
8811,14606,543481,97.15
8812,14606,543979,169.44
8813,14606,544301,147.33
8815,14606,544466,113.85
8816,14606,544803,100.07
8817,14606,545063,125.77000000000001
8818,14606,545377,118.27
8819,14606,545838,100.97
8820,14606,546249,96.7
8821,14606,546427,101.99
8822,14606,546732,139.35000000000002
8823,14606,547199,131.5
8824,14606,547652,236.07
8825,14606,548210,338.40999999999997
8826,14606,548870,129.18
8827,14606,549101,146.92000000000002
8828,14606,549717,15.0
8829,14606,549720,141.19
8830,14606,550057,129.09
8831,14606,550532,112.44
8832,14606,551058,109.67
8833,14606,551194,112.34
8834,14606,551774,109.38
8835,14606,552302,79.39
8836,14606,552894,105.19
8837,14606,553503,111.14
8838,14606,554491,99.83
8839,14606,554994,139.11
8840,14606,555199,109.36999999999999
8841,14606,555746,104.35
8842,14606,556202,109.3
8843,14606,556576,134.48
8844,14606,556887,119.28999999999999
8845,14606,557577,100.42
8846,14606,557757,85.67
8847,14606,558441,145.48
8848,14606,558991,116.03
8849,14606,559606,114.11
8850,14606,560276,104.71
8851,14606,560696,105.25
8852,14606,561112,124.25
8853,14606,561216,120.0
8854,14606,561704,109.72
8855,14606,562087,114.21000000000001
8856,14606,562649,211.85
8857,14606,563328,111.75
8858,14606,563764,113.05
8859,14606,564573,102.95
8860,14606,564743,125.77
8861,14606,565329,107.36
8862,14606,565846,121.5
8863,14606,566264,97.73
8864,14606,566730,64.26
8865,14606,567292,47.38
8866,14606,567679,106.39
8867,14606,568667,109.96000000000001
8868,14606,569457,117.94
8869,14606,570380,111.55
8870,14606,571158,115.27
8871,14606,572063,108.34
8872,14606,572847,115.15
8873,14606,573277,101.64
8874,14606,574035,109.26
8875,14606,574891,106.44
8876,14606,575574,110.14
8877,14606,576201,100.8
8878,14606,577286,129.14
8879,14606,577736,110.92
8880,14606,578518,110.57000000000001
8881,14606,579098,192.2
8882,14606,579689,143.09
8883,14606,580903,216.19
8884,14606,581469,125.65
8920,14607,547541,495.0
8921,14607,572324,2949.2799999999997
8922,14607,572325,1044.0
8924,14607,572337,1434.0
8925,14607,572339,765.12
8928,14607,572344,756.0
8929,14607,572656,432.0
8930,14607,574271,920.0
8931,14607,577725,45.300000000000004
8932,14607,577822,2000.0
8933,14607,578359,1074.0
8937,14608,538516,204.0
8938,14608,566829,586.95
8939,14608,575724,486.65
8940,14608,580717,507.55
8941,14609,544152,144.0
8942,14609,556817,151.2
8943,14609,560599,191.16
8944,14609,568666,115.2
8945,14616,542222,237.60000000000002
8946,14616,545077,10.08
8947,14616,549585,158.4
8948,14618,540274,211.8
8949,14618,579260,257.4
8950,14618,579684,84.24000000000001
8952,14619,549296,379.51
8954,14620,545220,235.35
8955,14620,553660,157.93
8957,14621,539222,305.7
8958,14621,555544,330.61
8959,14621,559124,344.0
8960,14621,575366,482.59000000000003
8961,14621,581437,302.86
8963,14622,556040,320.58000000000004
8964,14623,550473,192.68
8965,14623,555648,205.18
8966,14623,563349,208.3
8967,14623,572928,98.30000000000001
8968,14623,574883,162.34
8970,14624,570670,210.25
8971,14624,571050,15.600000000000001
8972,14625,538659,585.53
8973,14625,554963,307.35
8977,14626,550774,569.4
8978,14626,562733,984.39
8979,14626,569741,598.16
8980,14626,576651,605.12
8985,14628,549716,331.58000000000004
8986,14628,566204,340.38
8987,14629,572317,583.38
8988,14629,580720,352.08
8990,14631,543824,309.5
8991,14631,550514,320.58
8992,14631,572024,376.90000000000003
8993,14632,547245,114.56
8994,14633,547026,344.90000000000003
8995,14636,546686,300.19
8996,14636,574300,309.66
8997,14638,571943,443.6
8998,14639,538636,665.59
8999,14639,544572,537.39
9000,14639,563023,534.34
9001,14639,563024,219.76
9002,14639,571701,948.16
9003,14639,571702,47.1
9006,14640,551088,379.1
9007,14640,557782,406.3
9008,14640,560180,185.07
9009,14640,562313,496.24
9010,14640,570676,306.07
9011,14640,576556,251.67
9014,14641,577169,110.46
9015,14642,570722,96.12
9016,14643,539311,332.74
9017,14643,557770,335.87
9019,14644,543923,187.50000000000003
9020,14644,569239,625.8100000000001
9023,14645,546036,240.10000000000002
9024,14645,559056,356.99
9025,14646,539491,70.96000000000001
9026,14646,539731,8520.92
9027,14646,541206,10389.06
9028,14646,541570,7722.04
9029,14646,541608,305.28000000000003
9030,14646,541711,8060.3
9031,14646,543387,1261.28
9032,14646,544479,11956.1
9033,14646,544480,6323.38
9034,14646,544672,3211.7
9035,14646,547796,1407.86
9036,14646,548010,2527.94
9037,14646,548011,15719.56
9038,14646,548211,1807.04
9039,14646,548969,1129.1999999999998
9040,14646,548970,1155.0
9041,14646,551345,692.36
9042,14646,552845,536.4
9043,14646,552846,288.0
9044,14646,552882,1792.72
9045,14646,552883,14415.74
9046,14646,552885,270.0
9047,14646,553682,732.4
9048,14646,554642,1392.0
9049,14646,554827,8980.88
9050,14646,555160,1799.6
9051,14646,555164,3623.2
9052,14646,557263,5683.0599999999995
9053,14646,557328,154.67000000000002
9054,14646,558262,10174.94
9055,14646,558263,1113.6000000000001
9056,14646,558311,2739.92
9057,14646,560710,26.02
9058,14646,562789,12341.21
9059,14646,562790,157.5
9060,14646,563076,19150.66
9061,14646,563165,825.6
9062,14646,564169,122.39999999999999
9063,14646,564650,6336.04
9065,14646,564652,998.4000000000001
